k	fr	to	eid	tau	t0	t1	kind
64	n40^19	n36^20	e47	1	19	20	real
65	n40^20	n36^21	e47	1	20	21	real
66	n40^21	n36^22	e47	1	21	22	real
67	n40^22	n36^23	e47	1	22	23	real
68	n40^23	n36^24	e47	1	23	24	real
69	n40^24	n36^25	e47	1	24	25	real
70	n40^25	n36^26	e47	1	25	26	real
71	n40^26	n36^27	e47	1	26	27	real
72	n40^27	n36^28	e47	1	27	28	real
73	n40^28	n36^29	e47	1	28	29	real
74	n40^29	n36^30	e47	1	29	30	real
75	n40^30	n36^31	e47	1	30	31	real
76	n40^31	n36^32	e47	1	31	32	real
77	n40^32	n36^33	e47	1	32	33	real
78	n40^33	n36^34	e47	1	33	34	real
79	n40^34	n36^35	e47	1	34	35	real
80	n40^35	n36^36	e47	1	35	36	real
81	n40^36	n36^37	e47	1	36	37	real
82	n40^37	n36^38	e47	1	37	38	real
83	n40^38	n36^39	e47	1	38	39	real
84	n40^39	n36^40	e47	1	39	40	real
85	n40^40	n36^41	e47	1	40	41	real
86	n40^41	n36^42	e47	1	41	42	real
87	n40^42	n36^43	e47	1	42	43	real
88	n40^43	n36^44	e47	1	43	44	real
89	n40^44	n36^45	e47	1	44	45	real
90	n40^45	n36^46	e47	1	45	46	real
91	n36^0	n38^1	e45	1	0	1	real
92	n36^1	n38^2	e45	1	1	2	real
93	n36^2	n38^3	e45	1	2	3	real
94	n36^3	n38^4	e45	1	3	4	real
95	n36^4	n38^5	e45	1	4	5	real
96	n36^5	n38^6	e45	1	5	6	real
97	n36^6	n38^7	e45	1	6	7	real
98	n36^7	n38^8	e45	1	7	8	real
99	n36^8	n38^9	e45	1	8	9	real
100	n36^9	n38^10	e45	1	9	10	real
101	n36^10	n38^11	e45	1	10	11	real
102	n36^11	n38^12	e45	1	11	12	real
103	n36^12	n38^13	e45	1	12	13	real
104	n36^13	n38^14	e45	1	13	14	real
105	n36^14	n38^15	e45	1	14	15	real
106	n36^15	n38^16	e45	1	15	16	real
107	n36^16	n38^17	e45	1	16	17	real
108	n36^17	n38^18	e45	1	17	18	real
109	n36^18	n38^19	e45	1	18	19	real
110	n36^19	n38^20	e45	1	19	20	real
111	n36^20	n38^21	e45	1	20	21	real
112	n36^21	n38^22	e45	1	21	22	real
113	n36^22	n38^23	e45	1	22	23	real
114	n36^23	n38^24	e45	1	23	24	real
115	n36^24	n38^25	e45	1	24	25	real
116	n36^25	n38^26	e45	1	25	26	real
117	n36^26	n38^27	e45	1	26	27	real
118	n36^27	n38^28	e45	1	27	28	real
119	n36^28	n38^29	e45	1	28	29	real
120	n36^29	n38^30	e45	1	29	30	real
121	n36^30	n38^31	e45	1	30	31	real
122	n36^31	n38^32	e45	1	31	32	real
123	n36^32	n38^33	e45	1	32	33	real
124	n36^33	n38^34	e45	1	33	34	real
125	n36^34	n38^35	e45	1	34	35	real
126	n36^35	n38^36	e45	1	35	36	real
127	n36^36	n38^37	e45	1	36	37	real
128	n36^37	n38^38	e45	1	37	38	real
129	n36^38	n38^39	e45	1	38	39	real
130	n36^39	n38^40	e45	1	39	40	real
131	n36^40	n38^41	e45	1	40	41	real
132	n36^41	n38^42	e45	1	41	42	real
133	n36^42	n38^43	e45	1	42	43	real
134	n36^43	n38^44	e45	1	43	44	real
135	n36^44	n38^45	e45	1	44	45	real
136	n36^45	n38^46	e45	1	45	46	real
137	n36^46	n38^47	e45	1	46	47	real
138	n38^0	n41^1	e49	1	0	1	real
139	n38^1	n41^2	e49	1	1	2	real
140	n38^2	n41^3	e49	1	2	3	real
141	n38^3	n41^4	e49	1	3	4	real
142	n38^4	n41^5	e49	1	4	5	real
143	n38^5	n41^6	e49	1	5	6	real
144	n38^6	n41^7	e49	1	6	7	real
145	n38^7	n41^8	e49	1	7	8	real
146	n38^8	n41^9	e49	1	8	9	real
147	n38^9	n41^10	e49	1	9	10	real
148	n38^10	n41^11	e49	1	10	11	real
149	n38^11	n41^12	e49	1	11	12	real
150	n38^12	n41^13	e49	1	12	13	real
151	n38^13	n41^14	e49	1	13	14	real
152	n38^14	n41^15	e49	1	14	15	real
153	n38^15	n41^16	e49	1	15	16	real
154	n38^16	n41^17	e49	1	16	17	real
155	n38^17	n41^18	e49	1	17	18	real
156	n38^18	n41^19	e49	1	18	19	real
157	n38^19	n41^20	e49	1	19	20	real
158	n38^20	n41^21	e49	1	20	21	real
159	n38^21	n41^22	e49	1	21	22	real
160	n38^22	n41^23	e49	1	22	23	real
161	n38^23	n41^24	e49	1	23	24	real
162	n38^24	n41^25	e49	1	24	25	real
163	n38^25	n41^26	e49	1	25	26	real
164	n38^26	n41^27	e49	1	26	27	real
165	n38^27	n41^28	e49	1	27	28	real
166	n38^28	n41^29	e49	1	28	29	real
167	n38^29	n41^30	e49	1	29	30	real
168	n38^30	n41^31	e49	1	30	31	real
169	n38^31	n41^32	e49	1	31	32	real
170	n38^32	n41^33	e49	1	32	33	real
171	n38^33	n41^34	e49	1	33	34	real
172	n38^34	n41^35	e49	1	34	35	real
173	n38^35	n41^36	e49	1	35	36	real
174	n38^36	n41^37	e49	1	36	37	real
175	n38^37	n41^38	e49	1	37	38	real
176	n38^38	n41^39	e49	1	38	39	real
177	n38^39	n41^40	e49	1	39	40	real
178	n38^40	n41^41	e49	1	40	41	real
179	n38^41	n41^42	e49	1	41	42	real
180	n38^42	n41^43	e49	1	42	43	real
181	n38^43	n41^44	e49	1	43	44	real
182	n38^44	n41^45	e49	1	44	45	real
183	n38^45	n41^46	e49	1	45	46	real
184	n38^46	n41^47	e49	1	46	47	real
185	n38^47	n41^48	e49	1	47	48	real
186	n43^0	n43^1	w_n43	1	0	1	wait
187	n43^1	n43^2	w_n43	1	1	2	wait
188	n43^2	n43^3	w_n43	1	2	3	wait
189	n43^3	n43^4	w_n43	1	3	4	wait
190	n43^4	n43^5	w_n43	1	4	5	wait
191	n43^5	n43^6	w_n43	1	5	6	wait
192	n43^6	n43^7	w_n43	1	6	7	wait
193	n43^7	n43^8	w_n43	1	7	8	wait
194	n43^8	n43^9	w_n43	1	8	9	wait
195	n43^9	n43^10	w_n43	1	9	10	wait
196	n43^10	n43^11	w_n43	1	10	11	wait
197	n43^11	n43^12	w_n43	1	11	12	wait
198	n43^12	n43^13	w_n43	1	12	13	wait
199	n43^13	n43^14	w_n43	1	13	14	wait
200	n43^14	n43^15	w_n43	1	14	15	wait
201	n43^15	n43^16	w_n43	1	15	16	wait
202	n43^16	n43^17	w_n43	1	16	17	wait
203	n43^17	n43^18	w_n43	1	17	18	wait
204	n43^18	n43^19	w_n43	1	18	19	wait
205	n43^19	n43^20	w_n43	1	19	20	wait
206	n43^20	n43^21	w_n43	1	20	21	wait
207	n43^21	n43^22	w_n43	1	21	22	wait
208	n43^22	n43^23	w_n43	1	22	23	wait
209	n43^23	n43^24	w_n43	1	23	24	wait
210	n43^24	n43^25	w_n43	1	24	25	wait
211	n43^25	n43^26	w_n43	1	25	26	wait
212	n43^26	n43^27	w_n43	1	26	27	wait
213	n43^27	n43^28	w_n43	1	27	28	wait
214	n43^28	n43^29	w_n43	1	28	29	wait
215	n43^29	n43^30	w_n43	1	29	30	wait
216	n43^30	n43^31	w_n43	1	30	31	wait
217	n43^31	n43^32	w_n43	1	31	32	wait
218	n43^32	n43^33	w_n43	1	32	33	wait
219	n43^33	n43^34	w_n43	1	33	34	wait
220	n43^34	n43^35	w_n43	1	34	35	wait
221	n43^35	n43^36	w_n43	1	35	36	wait
222	n43^36	n43^37	w_n43	1	36	37	wait
223	n43^37	n43^38	w_n43	1	37	38	wait
224	n43^38	n43^39	w_n43	1	38	39	wait
225	n43^39	n43^40	w_n43	1	39	40	wait
226	n43^40	n43^41	w_n43	1	40	41	wait
227	n43^41	n43^42	w_n43	1	41	42	wait
228	n43^42	n43^43	w_n43	1	42	43	wait
229	n43^43	n43^44	w_n43	1	43	44	wait
230	n43^44	n43^45	w_n43	1	44	45	wait
231	n43^45	n43^46	w_n43	1	45	46	wait
232	n43^46	n43^47	w_n43	1	46	47	wait
233	n43^47	n43^48	w_n43	1	47	48	wait
234	n40^0	n40^1	w_n40	1	0	1	wait
235	n40^1	n40^2	w_n40	1	1	2	wait
236	n40^2	n40^3	w_n40	1	2	3	wait
237	n40^3	n40^4	w_n40	1	3	4	wait
238	n40^4	n40^5	w_n40	1	4	5	wait
239	n40^5	n40^6	w_n40	1	5	6	wait
240	n40^6	n40^7	w_n40	1	6	7	wait
241	n40^7	n40^8	w_n40	1	7	8	wait
242	n40^8	n40^9	w_n40	1	8	9	wait
243	n40^9	n40^10	w_n40	1	9	10	wait
244	n40^10	n40^11	w_n40	1	10	11	wait
245	n40^11	n40^12	w_n40	1	11	12	wait
246	n40^12	n40^13	w_n40	1	12	13	wait
247	n40^13	n40^14	w_n40	1	13	14	wait
248	n40^14	n40^15	w_n40	1	14	15	wait
249	n40^15	n40^16	w_n40	1	15	16	wait
250	n40^16	n40^17	w_n40	1	16	17	wait
251	n40^17	n40^18	w_n40	1	17	18	wait
252	n40^18	n40^19	w_n40	1	18	19	wait
253	n40^19	n40^20	w_n40	1	19	20	wait
254	n40^20	n40^21	w_n40	1	20	21	wait
255	n40^21	n40^22	w_n40	1	21	22	wait
256	n40^22	n40^23	w_n40	1	22	23	wait
257	n40^23	n40^24	w_n40	1	23	24	wait
258	n40^24	n40^25	w_n40	1	24	25	wait
259	n40^25	n40^26	w_n40	1	25	26	wait
260	n40^26	n40^27	w_n40	1	26	27	wait
261	n40^27	n40^28	w_n40	1	27	28	wait
262	n40^28	n40^29	w_n40	1	28	29	wait
263	n40^29	n40^30	w_n40	1	29	30	wait
264	n40^30	n40^31	w_n40	1	30	31	wait
265	n40^31	n40^32	w_n40	1	31	32	wait
266	n40^32	n40^33	w_n40	1	32	33	wait
267	n40^33	n40^34	w_n40	1	33	34	wait
268	n40^34	n40^35	w_n40	1	34	35	wait
269	n40^35	n40^36	w_n40	1	35	36	wait
270	n40^36	n40^37	w_n40	1	36	37	wait
271	n40^37	n40^38	w_n40	1	37	38	wait
272	n40^38	n40^39	w_n40	1	38	39	wait
273	n40^39	n40^40	w_n40	1	39	40	wait
274	n40^40	n40^41	w_n40	1	40	41	wait
275	n40^41	n40^42	w_n40	1	41	42	wait
276	n40^42	n40^43	w_n40	1	42	43	wait
277	n40^43	n40^44	w_n40	1	43	44	wait
278	n40^44	n40^45	w_n40	1	44	45	wait
279	n40^45	n40^46	w_n40	1	45	46	wait
280	n40^46	n40^47	w_n40	1	46	47	wait
281	n40^47	n40^48	w_n40	1	47	48	wait
282	n36^0	n36^1	w_n36	1	0	1	wait
283	n36^1	n36^2	w_n36	1	1	2	wait
284	n36^2	n36^3	w_n36	1	2	3	wait
285	n36^3	n36^4	w_n36	1	3	4	wait
286	n36^4	n36^5	w_n36	1	4	5	wait
287	n36^5	n36^6	w_n36	1	5	6	wait
288	n36^6	n36^7	w_n36	1	6	7	wait
289	n36^7	n36^8	w_n36	1	7	8	wait
290	n36^8	n36^9	w_n36	1	8	9	wait
291	n36^9	n36^10	w_n36	1	9	10	wait
292	n36^10	n36^11	w_n36	1	10	11	wait
293	n36^11	n36^12	w_n36	1	11	12	wait
294	n36^12	n36^13	w_n36	1	12	13	wait
295	n36^13	n36^14	w_n36	1	13	14	wait
296	n36^14	n36^15	w_n36	1	14	15	wait
297	n36^15	n36^16	w_n36	1	15	16	wait
298	n36^16	n36^17	w_n36	1	16	17	wait
299	n36^17	n36^18	w_n36	1	17	18	wait
300	n36^18	n36^19	w_n36	1	18	19	wait
301	n36^19	n36^20	w_n36	1	19	20	wait
302	n36^20	n36^21	w_n36	1	20	21	wait
303	n36^21	n36^22	w_n36	1	21	22	wait
304	n36^22	n36^23	w_n36	1	22	23	wait
305	n36^23	n36^24	w_n36	1	23	24	wait
306	n36^24	n36^25	w_n36	1	24	25	wait
307	n36^25	n36^26	w_n36	1	25	26	wait
308	n36^26	n36^27	w_n36	1	26	27	wait
309	n36^27	n36^28	w_n36	1	27	28	wait
310	n36^28	n36^29	w_n36	1	28	29	wait
311	n36^29	n36^30	w_n36	1	29	30	wait
312	n36^30	n36^31	w_n36	1	30	31	wait
313	n36^31	n36^32	w_n36	1	31	32	wait
314	n36^32	n36^33	w_n36	1	32	33	wait
315	n36^33	n36^34	w_n36	1	33	34	wait
316	n36^34	n36^35	w_n36	1	34	35	wait
317	n36^35	n36^36	w_n36	1	35	36	wait
318	n36^36	n36^37	w_n36	1	36	37	wait
319	n36^37	n36^38	w_n36	1	37	38	wait
320	n36^38	n36^39	w_n36	1	38	39	wait
321	n36^39	n36^40	w_n36	1	39	40	wait
322	n36^40	n36^41	w_n36	1	40	41	wait
323	n36^41	n36^42	w_n36	1	41	42	wait
324	n36^42	n36^43	w_n36	1	42	43	wait
325	n36^43	n36^44	w_n36	1	43	44	wait
326	n36^44	n36^45	w_n36	1	44	45	wait
327	n36^45	n36^46	w_n36	1	45	46	wait
328	n36^46	n36^47	w_n36	1	46	47	wait
329	n36^47	n36^48	w_n36	1	47	48	wait
330	n38^0	n38^1	w_n38	1	0	1	wait
331	n38^1	n38^2	w_n38	1	1	2	wait
332	n38^2	n38^3	w_n38	1	2	3	wait
333	n38^3	n38^4	w_n38	1	3	4	wait
334	n38^4	n38^5	w_n38	1	4	5	wait
335	n38^5	n38^6	w_n38	1	5	6	wait
336	n38^6	n38^7	w_n38	1	6	7	wait
337	n38^7	n38^8	w_n38	1	7	8	wait
338	n38^8	n38^9	w_n38	1	8	9	wait
339	n38^9	n38^10	w_n38	1	9	10	wait
340	n38^10	n38^11	w_n38	1	10	11	wait
341	n38^11	n38^12	w_n38	1	11	12	wait
342	n38^12	n38^13	w_n38	1	12	13	wait
343	n38^13	n38^14	w_n38	1	13	14	wait
344	n38^14	n38^15	w_n38	1	14	15	wait
345	n38^15	n38^16	w_n38	1	15	16	wait
346	n38^16	n38^17	w_n38	1	16	17	wait
347	n38^17	n38^18	w_n38	1	17	18	wait
348	n38^18	n38^19	w_n38	1	18	19	wait
349	n38^19	n38^20	w_n38	1	19	20	wait
350	n38^20	n38^21	w_n38	1	20	21	wait
351	n38^21	n38^22	w_n38	1	21	22	wait
352	n38^22	n38^23	w_n38	1	22	23	wait
353	n38^23	n38^24	w_n38	1	23	24	wait
354	n38^24	n38^25	w_n38	1	24	25	wait
355	n38^25	n38^26	w_n38	1	25	26	wait
356	n38^26	n38^27	w_n38	1	26	27	wait
357	n38^27	n38^28	w_n38	1	27	28	wait
358	n38^28	n38^29	w_n38	1	28	29	wait
359	n38^29	n38^30	w_n38	1	29	30	wait
360	n38^30	n38^31	w_n38	1	30	31	wait
361	n38^31	n38^32	w_n38	1	31	32	wait
362	n38^32	n38^33	w_n38	1	32	33	wait
363	n38^33	n38^34	w_n38	1	33	34	wait
364	n38^34	n38^35	w_n38	1	34	35	wait
365	n38^35	n38^36	w_n38	1	35	36	wait
366	n38^36	n38^37	w_n38	1	36	37	wait
367	n38^37	n38^38	w_n38	1	37	38	wait
368	n38^38	n38^39	w_n38	1	38	39	wait
369	n38^39	n38^40	w_n38	1	39	40	wait
370	n38^40	n38^41	w_n38	1	40	41	wait
371	n38^41	n38^42	w_n38	1	41	42	wait
372	n38^42	n38^43	w_n38	1	42	43	wait
373	n38^43	n38^44	w_n38	1	43	44	wait
374	n38^44	n38^45	w_n38	1	44	45	wait
375	n38^45	n38^46	w_n38	1	45	46	wait
376	n38^46	n38^47	w_n38	1	46	47	wait
377	n38^47	n38^48	w_n38	1	47	48	wait
378	n41^0	n41^1	w_n41	1	0	1	wait
379	n41^1	n41^2	w_n41	1	1	2	wait
380	n41^2	n41^3	w_n41	1	2	3	wait
381	n41^3	n41^4	w_n41	1	3	4	wait
382	n41^4	n41^5	w_n41	1	4	5	wait
383	n41^5	n41^6	w_n41	1	5	6	wait
384	n41^6	n41^7	w_n41	1	6	7	wait
385	n41^7	n41^8	w_n41	1	7	8	wait
386	n41^8	n41^9	w_n41	1	8	9	wait
387	n41^9	n41^10	w_n41	1	9	10	wait
388	n41^10	n41^11	w_n41	1	10	11	wait
389	n41^11	n41^12	w_n41	1	11	12	wait
390	n41^12	n41^13	w_n41	1	12	13	wait
391	n41^13	n41^14	w_n41	1	13	14	wait
392	n41^14	n41^15	w_n41	1	14	15	wait
393	n41^15	n41^16	w_n41	1	15	16	wait
394	n41^16	n41^17	w_n41	1	16	17	wait
395	n41^17	n41^18	w_n41	1	17	18	wait
396	n41^18	n41^19	w_n41	1	18	19	wait
397	n41^19	n41^20	w_n41	1	19	20	wait
398	n41^20	n41^21	w_n41	1	20	21	wait
399	n41^21	n41^22	w_n41	1	21	22	wait
400	n41^22	n41^23	w_n41	1	22	23	wait
401	n41^23	n41^24	w_n41	1	23	24	wait
402	n41^24	n41^25	w_n41	1	24	25	wait
403	n41^25	n41^26	w_n41	1	25	26	wait
404	n41^26	n41^27	w_n41	1	26	27	wait
405	n41^27	n41^28	w_n41	1	27	28	wait
406	n41^28	n41^29	w_n41	1	28	29	wait
407	n41^29	n41^30	w_n41	1	29	30	wait
408	n41^30	n41^31	w_n41	1	30	31	wait
409	n41^31	n41^32	w_n41	1	31	32	wait
410	n41^32	n41^33	w_n41	1	32	33	wait
411	n41^33	n41^34	w_n41	1	33	34	wait
412	n41^34	n41^35	w_n41	1	34	35	wait
413	n41^35	n41^36	w_n41	1	35	36	wait
414	n41^36	n41^37	w_n41	1	36	37	wait
415	n41^37	n41^38	w_n41	1	37	38	wait
416	n41^38	n41^39	w_n41	1	38	39	wait
417	n41^39	n41^40	w_n41	1	39	40	wait
418	n41^40	n41^41	w_n41	1	40	41	wait
419	n41^41	n41^42	w_n41	1	41	42	wait
420	n41^42	n41^43	w_n41	1	42	43	wait
421	n41^43	n41^44	w_n41	1	43	44	wait
422	n41^44	n41^45	w_n41	1	44	45	wait
423	n41^45	n41^46	w_n41	1	45	46	wait
424	n41^46	n41^47	w_n41	1	46	47	wait
425	n41^47	n41^48	w_n41	1	47	48	wait
426	n41^0	SINK^0	dummy_n41	0	0	0	dummy
427	n41^1	SINK^1	dummy_n41	0	1	1	dummy
428	n41^2	SINK^2	dummy_n41	0	2	2	dummy
429	n41^3	SINK^3	dummy_n41	0	3	3	dummy
430	n41^4	SINK^4	dummy_n41	0	4	4	dummy
431	n41^5	SINK^5	dummy_n41	0	5	5	dummy
432	n41^6	SINK^6	dummy_n41	0	6	6	dummy
433	n41^7	SINK^7	dummy_n41	0	7	7	dummy
434	n41^8	SINK^8	dummy_n41	0	8	8	dummy
435	n41^9	SINK^9	dummy_n41	0	9	9	dummy
436	n41^10	SINK^10	dummy_n41	0	10	10	dummy
437	n41^11	SINK^11	dummy_n41	0	11	11	dummy
438	n41^12	SINK^12	dummy_n41	0	12	12	dummy
439	n41^13	SINK^13	dummy_n41	0	13	13	dummy
440	n41^14	SINK^14	dummy_n41	0	14	14	dummy
441	n41^15	SINK^15	dummy_n41	0	15	15	dummy
442	n41^16	SINK^16	dummy_n41	0	16	16	dummy
443	n41^17	SINK^17	dummy_n41	0	17	17	dummy
444	n41^18	SINK^18	dummy_n41	0	18	18	dummy
445	n41^19	SINK^19	dummy_n41	0	19	19	dummy
446	n41^20	SINK^20	dummy_n41	0	20	20	dummy
447	n41^21	SINK^21	dummy_n41	0	21	21	dummy
448	n41^22	SINK^22	dummy_n41	0	22	22	dummy
449	n41^23	SINK^23	dummy_n41	0	23	23	dummy
450	n41^24	SINK^24	dummy_n41	0	24	24	dummy
451	n41^25	SINK^25	dummy_n41	0	25	25	dummy
452	n41^26	SINK^26	dummy_n41	0	26	26	dummy
453	n41^27	SINK^27	dummy_n41	0	27	27	dummy
454	n41^28	SINK^28	dummy_n41	0	28	28	dummy
455	n41^29	SINK^29	dummy_n41	0	29	29	dummy
456	n41^30	SINK^30	dummy_n41	0	30	30	dummy
457	n41^31	SINK^31	dummy_n41	0	31	31	dummy
458	n41^32	SINK^32	dummy_n41	0	32	32	dummy
459	n41^33	SINK^33	dummy_n41	0	33	33	dummy
460	n41^34	SINK^34	dummy_n41	0	34	34	dummy
461	n41^35	SINK^35	dummy_n41	0	35	35	dummy
462	n41^36	SINK^36	dummy_n41	0	36	36	dummy
463	n41^37	SINK^37	dummy_n41	0	37	37	dummy
464	n41^38	SINK^38	dummy_n41	0	38	38	dummy
465	n41^39	SINK^39	dummy_n41	0	39	39	dummy
466	n41^40	SINK^40	dummy_n41	0	40	40	dummy
467	n41^41	SINK^41	dummy_n41	0	41	41	dummy
468	n41^42	SINK^42	dummy_n41	0	42	42	dummy
469	n41^43	SINK^43	dummy_n41	0	43	43	dummy
470	n41^44	SINK^44	dummy_n41	0	44	44	dummy
471	n41^45	SINK^45	dummy_n41	0	45	45	dummy
472	n41^46	SINK^46	dummy_n41	0	46	46	dummy
473	n41^47	SINK^47	dummy_n41	0	47	47	dummy
474	n41^48	SINK^48	dummy_n41	0	48	48	dummy
475	n43^45	SINK^45	late_n43	0	45	45	dummy
476	n43^46	SINK^46	late_n43	0	46	46	dummy
477	n43^47	SINK^47	late_n43	0	47	47	dummy
478	n43^48	SINK^48	late_n43	0	48	48	dummy
479	n40^46	SINK^46	late_n40	0	46	46	dummy
480	n40^47	SINK^47	late_n40	0	47	47	dummy
481	n40^48	SINK^48	late_n40	0	48	48	dummy
482	n36^47	SINK^47	late_n36	0	47	47	dummy
483	n36^48	SINK^48	late_n36	0	48	48	dummy
484	n38^48	SINK^48	late_n38	0	48	48	dummy
