k	fr	to	eid	tau	t0	t1	kind
187	n27^6	n16^7	e24r	1	6	7	real
188	n27^7	n16^8	e24r	1	7	8	real
189	n27^8	n16^9	e24r	1	8	9	real
190	n27^9	n16^10	e24r	1	9	10	real
191	n27^10	n16^11	e24r	1	10	11	real
192	n27^11	n16^12	e24r	1	11	12	real
193	n27^12	n16^13	e24r	1	12	13	real
194	n27^13	n16^14	e24r	1	13	14	real
195	n27^14	n16^15	e24r	1	14	15	real
196	n27^15	n16^16	e24r	1	15	16	real
197	n27^16	n16^17	e24r	1	16	17	real
198	n27^17	n16^18	e24r	1	17	18	real
199	n27^18	n16^19	e24r	1	18	19	real
200	n27^19	n16^20	e24r	1	19	20	real
201	n27^20	n16^21	e24r	1	20	21	real
202	n27^21	n16^22	e24r	1	21	22	real
203	n27^22	n16^23	e24r	1	22	23	real
204	n27^23	n16^24	e24r	1	23	24	real
205	n27^24	n16^25	e24r	1	24	25	real
206	n27^25	n16^26	e24r	1	25	26	real
207	n27^26	n16^27	e24r	1	26	27	real
208	n27^27	n16^28	e24r	1	27	28	real
209	n27^28	n16^29	e24r	1	28	29	real
210	n27^29	n16^30	e24r	1	29	30	real
211	n27^30	n16^31	e24r	1	30	31	real
212	n27^31	n16^32	e24r	1	31	32	real
213	n27^32	n16^33	e24r	1	32	33	real
214	n27^33	n16^34	e24r	1	33	34	real
215	n27^34	n16^35	e24r	1	34	35	real
216	n27^35	n16^36	e24r	1	35	36	real
217	n27^36	n16^37	e24r	1	36	37	real
218	n27^37	n16^38	e24r	1	37	38	real
219	n27^38	n16^39	e24r	1	38	39	real
220	n27^39	n16^40	e24r	1	39	40	real
221	n27^40	n16^41	e24r	1	40	41	real
222	n27^41	n16^42	e24r	1	41	42	real
223	n27^42	n16^43	e24r	1	42	43	real
224	n27^43	n16^44	e24r	1	43	44	real
225	n11^0	n14^1	e14r	1	0	1	real
226	n11^1	n14^2	e14r	1	1	2	real
227	n11^2	n14^3	e14r	1	2	3	real
228	n11^3	n14^4	e14r	1	3	4	real
229	n11^4	n14^5	e14r	1	4	5	real
230	n11^5	n14^6	e14r	1	5	6	real
231	n11^6	n14^7	e14r	1	6	7	real
232	n11^7	n14^8	e14r	1	7	8	real
233	n11^8	n14^9	e14r	1	8	9	real
234	n11^9	n14^10	e14r	1	9	10	real
235	n11^10	n14^11	e14r	1	10	11	real
236	n11^11	n14^12	e14r	1	11	12	real
237	n11^12	n14^13	e14r	1	12	13	real
238	n11^13	n14^14	e14r	1	13	14	real
239	n11^14	n14^15	e14r	1	14	15	real
240	n11^15	n14^16	e14r	1	15	16	real
241	n11^16	n14^17	e14r	1	16	17	real
242	n11^17	n14^18	e14r	1	17	18	real
243	n11^18	n14^19	e14r	1	18	19	real
244	n11^19	n14^20	e14r	1	19	20	real
245	n11^20	n14^21	e14r	1	20	21	real
246	n11^21	n14^22	e14r	1	21	22	real
247	n11^22	n14^23	e14r	1	22	23	real
248	n11^23	n14^24	e14r	1	23	24	real
249	n11^24	n14^25	e14r	1	24	25	real
250	n11^25	n14^26	e14r	1	25	26	real
251	n11^26	n14^27	e14r	1	26	27	real
252	n11^27	n14^28	e14r	1	27	28	real
253	n11^28	n14^29	e14r	1	28	29	real
254	n11^29	n14^30	e14r	1	29	30	real
255	n11^30	n14^31	e14r	1	30	31	real
256	n11^31	n14^32	e14r	1	31	32	real
257	n11^32	n14^33	e14r	1	32	33	real
258	n11^33	n14^34	e14r	1	33	34	real
259	n11^34	n14^35	e14r	1	34	35	real
260	n11^35	n14^36	e14r	1	35	36	real
261	n11^36	n14^37	e14r	1	36	37	real
262	n11^37	n14^38	e14r	1	37	38	real
263	n11^38	n14^39	e14r	1	38	39	real
264	n11^39	n14^40	e14r	1	39	40	real
265	n11^40	n14^41	e14r	1	40	41	real
266	n11^41	n14^42	e14r	1	41	42	real
267	n11^42	n14^43	e14r	1	42	43	real
268	n11^43	n14^44	e14r	1	43	44	real
269	n11^44	n14^45	e14r	1	44	45	real
270	n11^45	n14^46	e14r	1	45	46	real
271	n11^46	n14^47	e14r	1	46	47	real
272	n11^47	n14^48	e14r	1	47	48	real
273	n30^0	n30^1	w_n30	1	0	1	wait
274	n30^1	n30^2	w_n30	1	1	2	wait
275	n30^2	n30^3	w_n30	1	2	3	wait
276	n30^3	n30^4	w_n30	1	3	4	wait
277	n30^4	n30^5	w_n30	1	4	5	wait
278	n30^5	n30^6	w_n30	1	5	6	wait
279	n30^6	n30^7	w_n30	1	6	7	wait
280	n30^7	n30^8	w_n30	1	7	8	wait
281	n30^8	n30^9	w_n30	1	8	9	wait
282	n30^9	n30^10	w_n30	1	9	10	wait
283	n30^10	n30^11	w_n30	1	10	11	wait
284	n30^11	n30^12	w_n30	1	11	12	wait
285	n30^12	n30^13	w_n30	1	12	13	wait
286	n30^13	n30^14	w_n30	1	13	14	wait
287	n30^14	n30^15	w_n30	1	14	15	wait
288	n30^15	n30^16	w_n30	1	15	16	wait
289	n30^16	n30^17	w_n30	1	16	17	wait
290	n30^17	n30^18	w_n30	1	17	18	wait
291	n30^18	n30^19	w_n30	1	18	19	wait
292	n30^19	n30^20	w_n30	1	19	20	wait
293	n30^20	n30^21	w_n30	1	20	21	wait
294	n30^21	n30^22	w_n30	1	21	22	wait
295	n30^22	n30^23	w_n30	1	22	23	wait
296	n30^23	n30^24	w_n30	1	23	24	wait
297	n30^24	n30^25	w_n30	1	24	25	wait
298	n30^25	n30^26	w_n30	1	25	26	wait
299	n30^26	n30^27	w_n30	1	26	27	wait
300	n30^27	n30^28	w_n30	1	27	28	wait
301	n30^28	n30^29	w_n30	1	28	29	wait
302	n30^29	n30^30	w_n30	1	29	30	wait
303	n30^30	n30^31	w_n30	1	30	31	wait
304	n30^31	n30^32	w_n30	1	31	32	wait
305	n30^32	n30^33	w_n30	1	32	33	wait
306	n30^33	n30^34	w_n30	1	33	34	wait
307	n30^34	n30^35	w_n30	1	34	35	wait
308	n30^35	n30^36	w_n30	1	35	36	wait
309	n30^36	n30^37	w_n30	1	36	37	wait
310	n30^37	n30^38	w_n30	1	37	38	wait
311	n30^38	n30^39	w_n30	1	38	39	wait
312	n30^39	n30^40	w_n30	1	39	40	wait
313	n30^40	n30^41	w_n30	1	40	41	wait
314	n30^41	n30^42	w_n30	1	41	42	wait
315	n30^42	n30^43	w_n30	1	42	43	wait
316	n30^43	n30^44	w_n30	1	43	44	wait
317	n30^44	n30^45	w_n30	1	44	45	wait
318	n30^45	n30^46	w_n30	1	45	46	wait
319	n30^46	n30^47	w_n30	1	46	47	wait
320	n30^47	n30^48	w_n30	1	47	48	wait
321	n27^0	n27^1	w_n27	1	0	1	wait
322	n27^1	n27^2	w_n27	1	1	2	wait
323	n27^2	n27^3	w_n27	1	2	3	wait
324	n27^3	n27^4	w_n27	1	3	4	wait
325	n27^4	n27^5	w_n27	1	4	5	wait
326	n27^5	n27^6	w_n27	1	5	6	wait
327	n27^6	n27^7	w_n27	1	6	7	wait
328	n27^7	n27^8	w_n27	1	7	8	wait
329	n27^8	n27^9	w_n27	1	8	9	wait
330	n27^9	n27^10	w_n27	1	9	10	wait
331	n27^10	n27^11	w_n27	1	10	11	wait
332	n27^11	n27^12	w_n27	1	11	12	wait
333	n27^12	n27^13	w_n27	1	12	13	wait
334	n27^13	n27^14	w_n27	1	13	14	wait
335	n27^14	n27^15	w_n27	1	14	15	wait
336	n27^15	n27^16	w_n27	1	15	16	wait
337	n27^16	n27^17	w_n27	1	16	17	wait
338	n27^17	n27^18	w_n27	1	17	18	wait
339	n27^18	n27^19	w_n27	1	18	19	wait
340	n27^19	n27^20	w_n27	1	19	20	wait
341	n27^20	n27^21	w_n27	1	20	21	wait
342	n27^21	n27^22	w_n27	1	21	22	wait
343	n27^22	n27^23	w_n27	1	22	23	wait
344	n27^23	n27^24	w_n27	1	23	24	wait
345	n27^24	n27^25	w_n27	1	24	25	wait
346	n27^25	n27^26	w_n27	1	25	26	wait
347	n27^26	n27^27	w_n27	1	26	27	wait
348	n27^27	n27^28	w_n27	1	27	28	wait
349	n27^28	n27^29	w_n27	1	28	29	wait
350	n27^29	n27^30	w_n27	1	29	30	wait
351	n27^30	n27^31	w_n27	1	30	31	wait
352	n27^31	n27^32	w_n27	1	31	32	wait
353	n27^32	n27^33	w_n27	1	32	33	wait
354	n27^33	n27^34	w_n27	1	33	34	wait
355	n27^34	n27^35	w_n27	1	34	35	wait
356	n27^35	n27^36	w_n27	1	35	36	wait
357	n27^36	n27^37	w_n27	1	36	37	wait
358	n27^37	n27^38	w_n27	1	37	38	wait
359	n27^38	n27^39	w_n27	1	38	39	wait
360	n27^39	n27^40	w_n27	1	39	40	wait
361	n27^40	n27^41	w_n27	1	40	41	wait
362	n27^41	n27^42	w_n27	1	41	42	wait
363	n27^42	n27^43	w_n27	1	42	43	wait
364	n27^43	n27^44	w_n27	1	43	44	wait
365	n27^44	n27^45	w_n27	1	44	45	wait
366	n27^45	n27^46	w_n27	1	45	46	wait
367	n27^46	n27^47	w_n27	1	46	47	wait
368	n27^47	n27^48	w_n27	1	47	48	wait
369	n16^0	n16^1	w_n16	1	0	1	wait
370	n16^1	n16^2	w_n16	1	1	2	wait
371	n16^2	n16^3	w_n16	1	2	3	wait
372	n16^3	n16^4	w_n16	1	3	4	wait
373	n16^4	n16^5	w_n16	1	4	5	wait
374	n16^5	n16^6	w_n16	1	5	6	wait
375	n16^6	n16^7	w_n16	1	6	7	wait
376	n16^7	n16^8	w_n16	1	7	8	wait
377	n16^8	n16^9	w_n16	1	8	9	wait
378	n16^9	n16^10	w_n16	1	9	10	wait
379	n16^10	n16^11	w_n16	1	10	11	wait
380	n16^11	n16^12	w_n16	1	11	12	wait
381	n16^12	n16^13	w_n16	1	12	13	wait
382	n16^13	n16^14	w_n16	1	13	14	wait
383	n16^14	n16^15	w_n16	1	14	15	wait
384	n16^15	n16^16	w_n16	1	15	16	wait
385	n16^16	n16^17	w_n16	1	16	17	wait
386	n16^17	n16^18	w_n16	1	17	18	wait
387	n16^18	n16^19	w_n16	1	18	19	wait
388	n16^19	n16^20	w_n16	1	19	20	wait
389	n16^20	n16^21	w_n16	1	20	21	wait
390	n16^21	n16^22	w_n16	1	21	22	wait
391	n16^22	n16^23	w_n16	1	22	23	wait
392	n16^23	n16^24	w_n16	1	23	24	wait
393	n16^24	n16^25	w_n16	1	24	25	wait
394	n16^25	n16^26	w_n16	1	25	26	wait
395	n16^26	n16^27	w_n16	1	26	27	wait
396	n16^27	n16^28	w_n16	1	27	28	wait
397	n16^28	n16^29	w_n16	1	28	29	wait
398	n16^29	n16^30	w_n16	1	29	30	wait
399	n16^30	n16^31	w_n16	1	30	31	wait
400	n16^31	n16^32	w_n16	1	31	32	wait
401	n16^32	n16^33	w_n16	1	32	33	wait
402	n16^33	n16^34	w_n16	1	33	34	wait
403	n16^34	n16^35	w_n16	1	34	35	wait
404	n16^35	n16^36	w_n16	1	35	36	wait
405	n16^36	n16^37	w_n16	1	36	37	wait
406	n16^37	n16^38	w_n16	1	37	38	wait
407	n16^38	n16^39	w_n16	1	38	39	wait
408	n16^39	n16^40	w_n16	1	39	40	wait
409	n16^40	n16^41	w_n16	1	40	41	wait
410	n16^41	n16^42	w_n16	1	41	42	wait
411	n16^42	n16^43	w_n16	1	42	43	wait
412	n16^43	n16^44	w_n16	1	43	44	wait
413	n16^44	n16^45	w_n16	1	44	45	wait
414	n16^45	n16^46	w_n16	1	45	46	wait
415	n16^46	n16^47	w_n16	1	46	47	wait
416	n16^47	n16^48	w_n16	1	47	48	wait
417	n15^0	n15^1	w_n15	1	0	1	wait
418	n15^1	n15^2	w_n15	1	1	2	wait
419	n15^2	n15^3	w_n15	1	2	3	wait
420	n15^3	n15^4	w_n15	1	3	4	wait
421	n15^4	n15^5	w_n15	1	4	5	wait
422	n15^5	n15^6	w_n15	1	5	6	wait
423	n15^6	n15^7	w_n15	1	6	7	wait
424	n15^7	n15^8	w_n15	1	7	8	wait
425	n15^8	n15^9	w_n15	1	8	9	wait
426	n15^9	n15^10	w_n15	1	9	10	wait
427	n15^10	n15^11	w_n15	1	10	11	wait
428	n15^11	n15^12	w_n15	1	11	12	wait
429	n15^12	n15^13	w_n15	1	12	13	wait
430	n15^13	n15^14	w_n15	1	13	14	wait
431	n15^14	n15^15	w_n15	1	14	15	wait
432	n15^15	n15^16	w_n15	1	15	16	wait
433	n15^16	n15^17	w_n15	1	16	17	wait
434	n15^17	n15^18	w_n15	1	17	18	wait
435	n15^18	n15^19	w_n15	1	18	19	wait
436	n15^19	n15^20	w_n15	1	19	20	wait
437	n15^20	n15^21	w_n15	1	20	21	wait
438	n15^21	n15^22	w_n15	1	21	22	wait
439	n15^22	n15^23	w_n15	1	22	23	wait
440	n15^23	n15^24	w_n15	1	23	24	wait
441	n15^24	n15^25	w_n15	1	24	25	wait
442	n15^25	n15^26	w_n15	1	25	26	wait
443	n15^26	n15^27	w_n15	1	26	27	wait
444	n15^27	n15^28	w_n15	1	27	28	wait
445	n15^28	n15^29	w_n15	1	28	29	wait
446	n15^29	n15^30	w_n15	1	29	30	wait
447	n15^30	n15^31	w_n15	1	30	31	wait
448	n15^31	n15^32	w_n15	1	31	32	wait
449	n15^32	n15^33	w_n15	1	32	33	wait
450	n15^33	n15^34	w_n15	1	33	34	wait
451	n15^34	n15^35	w_n15	1	34	35	wait
452	n15^35	n15^36	w_n15	1	35	36	wait
453	n15^36	n15^37	w_n15	1	36	37	wait
454	n15^37	n15^38	w_n15	1	37	38	wait
455	n15^38	n15^39	w_n15	1	38	39	wait
456	n15^39	n15^40	w_n15	1	39	40	wait
457	n15^40	n15^41	w_n15	1	40	41	wait
458	n15^41	n15^42	w_n15	1	41	42	wait
459	n15^42	n15^43	w_n15	1	42	43	wait
460	n15^43	n15^44	w_n15	1	43	44	wait
461	n15^44	n15^45	w_n15	1	44	45	wait
462	n15^45	n15^46	w_n15	1	45	46	wait
463	n15^46	n15^47	w_n15	1	46	47	wait
464	n15^47	n15^48	w_n15	1	47	48	wait
465	n10^0	n10^1	w_n10	1	0	1	wait
466	n10^1	n10^2	w_n10	1	1	2	wait
467	n10^2	n10^3	w_n10	1	2	3	wait
468	n10^3	n10^4	w_n10	1	3	4	wait
469	n10^4	n10^5	w_n10	1	4	5	wait
470	n10^5	n10^6	w_n10	1	5	6	wait
471	n10^6	n10^7	w_n10	1	6	7	wait
472	n10^7	n10^8	w_n10	1	7	8	wait
473	n10^8	n10^9	w_n10	1	8	9	wait
474	n10^9	n10^10	w_n10	1	9	10	wait
475	n10^10	n10^11	w_n10	1	10	11	wait
476	n10^11	n10^12	w_n10	1	11	12	wait
477	n10^12	n10^13	w_n10	1	12	13	wait
478	n10^13	n10^14	w_n10	1	13	14	wait
479	n10^14	n10^15	w_n10	1	14	15	wait
480	n10^15	n10^16	w_n10	1	15	16	wait
481	n10^16	n10^17	w_n10	1	16	17	wait
482	n10^17	n10^18	w_n10	1	17	18	wait
483	n10^18	n10^19	w_n10	1	18	19	wait
484	n10^19	n10^20	w_n10	1	19	20	wait
485	n10^20	n10^21	w_n10	1	20	21	wait
486	n10^21	n10^22	w_n10	1	21	22	wait
487	n10^22	n10^23	w_n10	1	22	23	wait
488	n10^23	n10^24	w_n10	1	23	24	wait
489	n10^24	n10^25	w_n10	1	24	25	wait
490	n10^25	n10^26	w_n10	1	25	26	wait
491	n10^26	n10^27	w_n10	1	26	27	wait
492	n10^27	n10^28	w_n10	1	27	28	wait
493	n10^28	n10^29	w_n10	1	28	29	wait
494	n10^29	n10^30	w_n10	1	29	30	wait
495	n10^30	n10^31	w_n10	1	30	31	wait
496	n10^31	n10^32	w_n10	1	31	32	wait
497	n10^32	n10^33	w_n10	1	32	33	wait
498	n10^33	n10^34	w_n10	1	33	34	wait
499	n10^34	n10^35	w_n10	1	34	35	wait
500	n10^35	n10^36	w_n10	1	35	36	wait
501	n10^36	n10^37	w_n10	1	36	37	wait
502	n10^37	n10^38	w_n10	1	37	38	wait
503	n10^38	n10^39	w_n10	1	38	39	wait
504	n10^39	n10^40	w_n10	1	39	40	wait
505	n10^40	n10^41	w_n10	1	40	41	wait
506	n10^41	n10^42	w_n10	1	41	42	wait
507	n10^42	n10^43	w_n10	1	42	43	wait
508	n10^43	n10^44	w_n10	1	43	44	wait
509	n10^44	n10^45	w_n10	1	44	45	wait
510	n10^45	n10^46	w_n10	1	45	46	wait
511	n10^46	n10^47	w_n10	1	46	47	wait
512	n10^47	n10^48	w_n10	1	47	48	wait
513	n11^0	n11^1	w_n11	1	0	1	wait
514	n11^1	n11^2	w_n11	1	1	2	wait
515	n11^2	n11^3	w_n11	1	2	3	wait
516	n11^3	n11^4	w_n11	1	3	4	wait
517	n11^4	n11^5	w_n11	1	4	5	wait
518	n11^5	n11^6	w_n11	1	5	6	wait
519	n11^6	n11^7	w_n11	1	6	7	wait
520	n11^7	n11^8	w_n11	1	7	8	wait
521	n11^8	n11^9	w_n11	1	8	9	wait
522	n11^9	n11^10	w_n11	1	9	10	wait
523	n11^10	n11^11	w_n11	1	10	11	wait
524	n11^11	n11^12	w_n11	1	11	12	wait
525	n11^12	n11^13	w_n11	1	12	13	wait
526	n11^13	n11^14	w_n11	1	13	14	wait
527	n11^14	n11^15	w_n11	1	14	15	wait
528	n11^15	n11^16	w_n11	1	15	16	wait
529	n11^16	n11^17	w_n11	1	16	17	wait
530	n11^17	n11^18	w_n11	1	17	18	wait
531	n11^18	n11^19	w_n11	1	18	19	wait
532	n11^19	n11^20	w_n11	1	19	20	wait
533	n11^20	n11^21	w_n11	1	20	21	wait
534	n11^21	n11^22	w_n11	1	21	22	wait
535	n11^22	n11^23	w_n11	1	22	23	wait
536	n11^23	n11^24	w_n11	1	23	24	wait
537	n11^24	n11^25	w_n11	1	24	25	wait
538	n11^25	n11^26	w_n11	1	25	26	wait
539	n11^26	n11^27	w_n11	1	26	27	wait
540	n11^27	n11^28	w_n11	1	27	28	wait
541	n11^28	n11^29	w_n11	1	28	29	wait
542	n11^29	n11^30	w_n11	1	29	30	wait
543	n11^30	n11^31	w_n11	1	30	31	wait
544	n11^31	n11^32	w_n11	1	31	32	wait
545	n11^32	n11^33	w_n11	1	32	33	wait
546	n11^33	n11^34	w_n11	1	33	34	wait
547	n11^34	n11^35	w_n11	1	34	35	wait
548	n11^35	n11^36	w_n11	1	35	36	wait
549	n11^36	n11^37	w_n11	1	36	37	wait
550	n11^37	n11^38	w_n11	1	37	38	wait
551	n11^38	n11^39	w_n11	1	38	39	wait
552	n11^39	n11^40	w_n11	1	39	40	wait
553	n11^40	n11^41	w_n11	1	40	41	wait
554	n11^41	n11^42	w_n11	1	41	42	wait
555	n11^42	n11^43	w_n11	1	42	43	wait
556	n11^43	n11^44	w_n11	1	43	44	wait
557	n11^44	n11^45	w_n11	1	44	45	wait
558	n11^45	n11^46	w_n11	1	45	46	wait
